DEPARTAMENTO,Municipio ,ID Estación,Estación,LONGITUD,LATITUD,Elevación,AÑO,EST,ENT,ENERO,FEBRERO,MARZO,ABRIL,MAYO,JUNIO,JULIO,AGOST,SEPTI,OCTUB,NOVIE,DICIE,VR ANUAL
TOLIMA,IBAGUE,21245040,APTO PERALES,-75.079999999999998,4.25,928,1990,1,1,131.3,118.6,127.8,182.4,111.6,27.8,72.1,49.5,65.1,254.7,213.1,145.1,1499.1
TOLIMA,IBAGUE,21245040,APTO PERALES,-75.079999999999998,4.25,928,1991,1,1,6.9,61.7,97.5,140.6,226.1,146.9,73.4,51.5,204.7,131.2,175.5,136.0,1452.0
TOLIMA,IBAGUE,21245040,APTO PERALES,-75.079999999999998,4.25,928,1992,1,1,102.6,67.2,66.4,223.8,243.1,48.8,42.1,38.7,137.6,63.6,146.8,60.8,1241.5
TOLIMA,IBAGUE,21245040,APTO PERALES,-75.079999999999998,4.25,928,1993,1,1,159.5,95.7,90.6,329.4,219.5,33.4,63.4,16.0,120.2,149.4,279.5,,1619.6
TOLIMA,IBAGUE,21245040,APTO PERALES,-75.079999999999998,4.25,928,1994,1,1,111.5,168.5,311.8,159.5,261.3,59.7,72.6,33.1,97.2,185.1,214.1,55.1,1729.5
TOLIMA,IBAGUE,21245040,APTO PERALES,-75.079999999999998,4.25,928,1995,1,1,7.2,87.3,162.6,315.0,211.6,257.2,190.1,87.9,121.3,132.3,46.8,101.1,1720.4
TOLIMA,IBAGUE,21245040,APTO PERALES,-75.079999999999998,4.25,928,1996,1,1,60.4,98.3,129.6,240.9,336.5,118.5,91.8,85.1,177.5,174.3,56.3,188.8,1758.0
TOLIMA,IBAGUE,21245040,APTO PERALES,-75.079999999999998,4.25,928,1997,1,1,51.9,65.4,120.0,251.4,116.6,142.1,.1,3.7,126.1,56.2,165.9,56.1,1155.5
TOLIMA,IBAGUE,21245040,APTO PERALES,-75.079999999999998,4.25,928,1998,1,1,131.2,151.8,169.0,171.3,224.2,42.2,106.2,89.3,75.9,273.4,131.1,156.5,1722.1
TOLIMA,IBAGUE,21245040,APTO PERALES,-75.079999999999998,4.25,928,1999,1,1,140.4,322.7,141.9,282.0,182.7,311.7,26.5,103.6,267.8,264.7,195.4,70.3,2309.7
TOLIMA,IBAGUE,21245040,APTO PERALES,-75.079999999999998,4.25,928,2000,1,1,116.6,185.3,120.4,122.9,374.6,188.2,40.6,133.5,218.3,259.8,88.3,44.6,1893.1
TOLIMA,IBAGUE,21245040,APTO PERALES,-75.079999999999998,4.25,928,2001,1,1,19.8,143.8,153.6,171.7,121.3,27.0,90.6,5.2,160.5,151.0,155.7,168.0,1368.2
TOLIMA,IBAGUE,21245040,APTO PERALES,-75.079999999999998,4.25,928,2002,1,1,30.7,102.0,327.2,269.2,138.8,146.0,75.3,59.7,117.1,369.3,100.3,83.4,1819.0
TOLIMA,IBAGUE,21245040,APTO PERALES,-75.079999999999998,4.25,928,2003,1,1,28.1,39.3,120.5,233.5,84.0,203.1,43.9,13.8,120.1,217.1,226.7,99.7,1429.8
TOLIMA,IBAGUE,21245040,APTO PERALES,-75.079999999999998,4.25,928,2004,1,1,74.2,79.3,45.7,183.5,308.5,26.7,53.5,34.0,144.1,201.0,191.0,46.2,1387.7
TOLIMA,IBAGUE,21245040,APTO PERALES,-75.079999999999998,4.25,928,2005,1,1,118.1,97.3,,119.9,272.1,26.3,41.4,50.5,120.2,240.0,167.4,130.0,1479.8
TOLIMA,IBAGUE,21245040,APTO PERALES,-75.079999999999998,4.25,928,2006,1,1,70.9,48.7,157.1,398.1,142.0,83.4,12.6,51.2,91.8,119.4,273.2,195.4,1643.8
TOLIMA,IBAGUE,21245040,APTO PERALES,-75.079999999999998,4.25,928,2007,1,1,114.8,4.2,222.3,349.0,355.2,38.9,103.0,70.0,47.9,201.5,173.4,123.5,1803.7
TOLIMA,IBAGUE,21245040,APTO PERALES,-75.079999999999998,4.25,928,2008,1,1,70.7,128.7,116.3,185.6,372.3,90.4,72.2,216.4,137.6,216.0,315.8,76.4,1998.4
TOLIMA,IBAGUE,21245040,APTO PERALES,-75.079999999999998,4.25,928,2009,1,1,230.1,120.4,219.9,173.9,160.1,112.8,36.1,108.6,45.7,105.1,152.8,95.7,1561.2
TOLIMA,IBAGUE,21245040,APTO PERALES,-75.079999999999998,4.25,928,2010,1,1,47.3,95.0,47.6,234.2,163.2,120.2,214.2,37.1,231.6,175.9,222.7,287.5,1876.5
TOLIMA,IBAGUE,21245040,APTO PERALES,-75.079999999999998,4.25,928,2011,1,1,95.5,156.9,310.1,276.7,170.3,80.1,84.3,59.1,81.4,133.3,308.1,140.5,1896.3
TOLIMA,IBAGUE,21245040,APTO PERALES,-75.079999999999998,4.25,928,2012,1,1,182.5,84.4,119.6,303.8,153.2,18.1,32.6,72.4,55.4,253.9,92.3,173.2,1541.4
TOLIMA,IBAGUE,21245040,APTO PERALES,-75.079999999999998,4.25,928,2013,1,1,49.3,118.5,121.4,195.7,319.8,87.0,72.7,92.8,99.2,40.8,232.0,219.9,1649.1
TOLIMA,IBAGUE,21245040,APTO PERALES,-75.079999999999998,4.25,928,2014,1,1,87.5,130.1,199.2,,,,,,,,,,416.8
TOLIMA,IBAGUE,21245040,APTO PERALES,-75.079999999999998,4.25,928,MEDIO,S,,83.5,103.6,145.5,214.3,230.8,111.0,71.9,81.4,144.0,205.1,174.2,117.4,1682.6
TOLIMA,IBAGUE,21215140,CEMENTOS DIAMANTE ,-75.040000000000006,4.1900000000000004,780,1968,3,7,,,,,,,,,,,*,11.2,11.2
TOLIMA,IBAGUE,21215140,CEMENTOS DIAMANTE ,-75.040000000000006,4.1900000000000004,780,1969,1,1,17.7,72.6,87.3,143.5,74.1,67.1,2.7,113.9,108.8,197.1,67.4,28.3,980.5
TOLIMA,IBAGUE,21215140,CEMENTOS DIAMANTE ,-75.040000000000006,4.1900000000000004,780,1970,1,1,16.2,41.5,78.4,92.9,141.3,66.0,102.7,125.7,103.9,167.8,90.7,36.0,1063.1
TOLIMA,IBAGUE,21215140,CEMENTOS DIAMANTE ,-75.040000000000006,4.1900000000000004,780,1971,1,1,111.5,157.6,193.2,59.8,194.8,34.9,64.3,107.6,105.5,299.1,83.6,82.2,1494.1
TOLIMA,IBAGUE,21215140,CEMENTOS DIAMANTE ,-75.040000000000006,4.1900000000000004,780,1972,1,1,114.8,32.5,81.4,307.5,254.7,161.1,6.1,89.3,104.1,99.1,77.6,45.2,1373.4
TOLIMA,IBAGUE,21215140,CEMENTOS DIAMANTE ,-75.040000000000006,4.1900000000000004,780,1973,1,1,*,55.7,93.9,196.5,156.4,68.9,,64.4,141.7,166.1,150.7,84.0,1219.4
TOLIMA,IBAGUE,21215140,CEMENTOS DIAMANTE ,-75.040000000000006,4.1900000000000004,780,1974,1,1,67.1,29.9,60.0,202.6,95.1,28.3,41.3,13.3,167.3,131.4,335.9,102.0,1274.2
TOLIMA,IBAGUE,21215140,CEMENTOS DIAMANTE ,-75.040000000000006,4.1900000000000004,780,1975,1,1,5.1,95.1,206.3,127.7,197.3,42.6,185.1,53.0,106.5,235.3,168.2,77.5,1499.7
TOLIMA,IBAGUE,21215140,CEMENTOS DIAMANTE ,-75.040000000000006,4.1900000000000004,780,1976,1,1,39.1,71.5,256.2,161.5,122.4,24.1,.0,44.3,5.4,165.6,,124.4,1130.6
TOLIMA,IBAGUE,21215140,CEMENTOS DIAMANTE ,-75.040000000000006,4.1900000000000004,780,1977,1,1,.0,36.5,,36.3,37.5,57.8,101.7,106.5,135.7,147.3,133.2,*,948.1
TOLIMA,IBAGUE,21215140,CEMENTOS DIAMANTE ,-75.040000000000006,4.1900000000000004,780,1978,1,1,29.0,12.3,229.8,159.8,168.7,45.5,47.2,31.5,116.9,183.3,169.3,85.7,1279.0
TOLIMA,IBAGUE,21215140,CEMENTOS DIAMANTE ,-75.040000000000006,4.1900000000000004,780,1979,1,1,10.6,84.4,91.4,117.4,125.0,123.0,74.7,51.3,195.1,269.4,161.9,45.5,1349.7
TOLIMA,IBAGUE,21215140,CEMENTOS DIAMANTE ,-75.040000000000006,4.1900000000000004,780,1980,1,1,43.8,20.4,55.2,145.1,84.7,62.5,47.3,70.6,84.2,244.2,144.0,90.6,1092.6
TOLIMA,IBAGUE,21215140,CEMENTOS DIAMANTE ,-75.040000000000006,4.1900000000000004,780,1981,1,1,66.5,51.5,22.2,204.5,253.2,40.9,13.5,185.5,69.0,348.6,169.6,101.6,1526.6
TOLIMA,IBAGUE,21215140,CEMENTOS DIAMANTE ,-75.040000000000006,4.1900000000000004,780,1982,1,1,26.8,248.7,108.5,240.3,300.9,26.0,6.5,3.1,201.7,317.9,112.8,115.6,1708.8
TOLIMA,IBAGUE,21215140,CEMENTOS DIAMANTE ,-75.040000000000006,4.1900000000000004,780,1983,1,1,14.9,24.3,37.4,256.1,260.8,7.0,12.1,36.6,160.3,92.3,78.6,288.0,1268.4
TOLIMA,IBAGUE,21215140,CEMENTOS DIAMANTE ,-75.040000000000006,4.1900000000000004,780,1984,1,1,42.9,122.7,53.8,169.3,166.3,50.1,93.8,129.6,214.1,161.6,228.6,39.4,1472.2
TOLIMA,IBAGUE,21215140,CEMENTOS DIAMANTE ,-75.040000000000006,4.1900000000000004,780,1985,1,1,20.9,7.2,141.9,,116.5,60.7,80.6,36.2,185.1,129.0,88.0,6.4,1016.2
TOLIMA,IBAGUE,21215140,CEMENTOS DIAMANTE ,-75.040000000000006,4.1900000000000004,780,1986,1,1,116.5,109.8,60.3,216.0,168.3,73.2,1.2,51.7,50.9,348.0,172.2,10.3,1378.4
TOLIMA,IBAGUE,21215140,CEMENTOS DIAMANTE ,-75.040000000000006,4.1900000000000004,780,1987,1,1,26.9,51.7,49.5,212.9,91.6,42.3,204.1,25.4,150.8,298.3,101.0,81.5,1336.0
TOLIMA,IBAGUE,21215140,CEMENTOS DIAMANTE ,-75.040000000000006,4.1900000000000004,780,1988,1,1,9.2,117.5,16.4,249.4,123.8,166.7,39.1,372.1,162.3,287.3,187.0,237.0,1967.8
TOLIMA,IBAGUE,21215140,CEMENTOS DIAMANTE ,-75.040000000000006,4.1900000000000004,780,1989,1,1,19.0,102.4,52.8,137.1,196.8,107.8,46.8,138.9,339.3,182.1,30.4,42.4,1395.8
TOLIMA,IBAGUE,21215140,CEMENTOS DIAMANTE ,-75.040000000000006,4.1900000000000004,780,1990,1,1,37.1,65.0,99.8,222.2,96.0,*,46.5,72.9,188.9,212.4,41.4,64.0,1146.2
TOLIMA,IBAGUE,21215140,CEMENTOS DIAMANTE ,-75.040000000000006,4.1900000000000004,780,1991,1,1,.0,1.7,116.5,135.6,117.0,50.2,25.2,11.2,234.9,31.6,279.0,6.6,1009.5
TOLIMA,IBAGUE,21215140,CEMENTOS DIAMANTE ,-75.040000000000006,4.1900000000000004,780,1992,1,1,44.1,50.4,109.8,106.9,146.5,42.3,12.9,63.3,127.4,33.5,115.9,77.4,930.4
TOLIMA,IBAGUE,21215140,CEMENTOS DIAMANTE ,-75.040000000000006,4.1900000000000004,780,1993,1,1,86.7,15.7,140.2,*,225.5,*,29.7,*,*,203.5,106.1,*,807.4
TOLIMA,IBAGUE,21215140,CEMENTOS DIAMANTE ,-75.040000000000006,4.1900000000000004,780,1994,1,1,65.7,227.1,230.4,294.9,268.5,27.5,5.2,32.9,430.4,151.9,205.3,2.7,1942.5
TOLIMA,IBAGUE,21215140,CEMENTOS DIAMANTE ,-75.040000000000006,4.1900000000000004,780,1995,1,1,45.2,1.8,32.2,173.2,158.8,48.2,77.7,92.5,157.9,273.2,71.8,85.7,1218.2
TOLIMA,IBAGUE,21215140,CEMENTOS DIAMANTE ,-75.040000000000006,4.1900000000000004,780,1996,1,1,4.6,39.1,124.1,56.7,114.2,28.7,70.1,95.4,81.0,165.5,85.9,194.5,1059.8
TOLIMA,IBAGUE,21215140,CEMENTOS DIAMANTE ,-75.040000000000006,4.1900000000000004,780,1997,1,1,105.6,32.0,97.6,245.8,194.3,76.6,18.6,.0,109.7,211.6,155.6,39.4,1286.8
TOLIMA,IBAGUE,21215140,CEMENTOS DIAMANTE ,-75.040000000000006,4.1900000000000004,780,1998,1,1,174.2,131.7,165.4,293.6,118.0,27.2,109.6,222.1,248.0,164.1,100.2,42.2,1796.3
TOLIMA,IBAGUE,21215140,CEMENTOS DIAMANTE ,-75.040000000000006,4.1900000000000004,780,1999,1,1,70.7,182.6,,262.7,71.5,128.5,26.8,92.2,231.4,161.4,176.1,91.9,1613.3
TOLIMA,IBAGUE,21215140,CEMENTOS DIAMANTE ,-75.040000000000006,4.1900000000000004,780,2000,1,1,13.2,97.5,68.0,161.7,144.9,97.6,38.5,71.9,161.3,160.8,126.5,90.5,1232.4
TOLIMA,IBAGUE,21215140,CEMENTOS DIAMANTE ,-75.040000000000006,4.1900000000000004,780,2001,1,1,41.6,62.3,104.4,176.3,155.2,61.3,47.1,62.0,152.5,49.4,72.4,147.5,1132.0
TOLIMA,IBAGUE,21215140,CEMENTOS DIAMANTE ,-75.040000000000006,4.1900000000000004,780,2002,1,1,59.0,9.8,155.4,474.1,205.6,40.7,63.4,23.8,171.8,88.1,66.5,99.6,1457.8
TOLIMA,IBAGUE,21215140,CEMENTOS DIAMANTE ,-75.040000000000006,4.1900000000000004,780,2003,1,1,5.6,92.5,96.6,250.1,44.4,84.3,1.5,50.1,185.3,222.9,98.3,75.5,1207.1
TOLIMA,IBAGUE,21215140,CEMENTOS DIAMANTE ,-75.040000000000006,4.1900000000000004,780,2004,1,1,44.1,45.6,41.5,112.0,282.8,51.1,37.4,12.7,49.6,127.3,150.8,48.0,1002.9
TOLIMA,IBAGUE,21215140,CEMENTOS DIAMANTE ,-75.040000000000006,4.1900000000000004,780,2005,1,1,53.8,25.0,75.6,61.9,270.0,49.3,74.2,84.0,80.7,205.6,260.4,36.9,1277.4
TOLIMA,IBAGUE,21215140,CEMENTOS DIAMANTE ,-75.040000000000006,4.1900000000000004,780,2006,1,1,66.1,42.2,134.1,112.8,134.0,80.1,11.1,,,,,,580.4
TOLIMA,IBAGUE,21215140,CEMENTOS DIAMANTE ,-75.040000000000006,4.1900000000000004,780,MEDIO,S,,46.4,70.2,106.3,181.6,159.9,62.5,50.2,78.8,153.3,187.4,134.6,78.8,1310.1
TOLIMA,IBAGUE,21215140,CEMENTOS DIAMANTE ,-75.040000000000006,4.1900000000000004,780,MAXIM,OS,,174.2,248.7,256.2,474.1,300.9,166.7,204.1,372.1,430.4,348.6,335.9,288.0,474.1
TOLIMA,IBAGUE,21215140,CEMENTOS DIAMANTE ,-75.040000000000006,4.1900000000000004,780,MINIM,OS,,0.0,1.7,16.4,36.3,37.5,7.0,0.0,0.0,5.4,31.6,30.4,2.7,0.0
TOLIMA,IBAGUE,21210160,EL DARIEN,-75.180000000000007,4.2800000000000002,1920,1984,1,1,,,,,,,,,,248.6,292.3,92.1,633.0
TOLIMA,IBAGUE,21210160,EL DARIEN,-75.180000000000007,4.2800000000000002,1920,1985,1,1,67.4,28.9,184.5,160.1,201.2,78.1,104.2,267.1,394.4,188.8,123.0,50.9,1848.6
TOLIMA,IBAGUE,21210160,EL DARIEN,-75.180000000000007,4.2800000000000002,1920,1986,1,1,109.0,228.3,306.1,271.9,353.5,214.1,21.0,245.7,158.0,319.1,282.8,158.0,2667.5
TOLIMA,IBAGUE,21210160,EL DARIEN,-75.180000000000007,4.2800000000000002,1920,1987,1,1,61.4,104.2,113.8,209.0,264.0,41.6,130.0,144.9,242.9,212.6,168.6,118.7,1811.7
TOLIMA,IBAGUE,21210160,EL DARIEN,-75.180000000000007,4.2800000000000002,1920,1988,1,1,63.5,134.2,96.7,373.5,328.0,219.3,124.2,287.3,311.3,225.0,251.6,174.4,2589.0
TOLIMA,IBAGUE,21210160,EL DARIEN,-75.180000000000007,4.2800000000000002,1920,1989,1,1,152.4,139.8,166.1,323.3,224.6,286.1,72.0,152.5,230.5,496.6,78.1,131.9,2453.9
TOLIMA,IBAGUE,21210160,EL DARIEN,-75.180000000000007,4.2800000000000002,1920,1990,1,1,96.2,81.5,161.1,382.3,154.7,86.0,298.0,79.0,110.2,212.4,125.6,118.6,1905.6
TOLIMA,IBAGUE,21210160,EL DARIEN,-75.180000000000007,4.2800000000000002,1920,1991,1,1,19.9,18.8,273.0,213.8,254.6,257.2,138.3,178.1,225.4,166.9,112.2,87.4,1945.6
TOLIMA,IBAGUE,21210160,EL DARIEN,-75.180000000000007,4.2800000000000002,1920,1992,1,1,144.6,126.2,74.1,336.4,224.9,141.1,79.0,62.3,198.3,100.8,132.3,78.3,1698.3
TOLIMA,IBAGUE,21210160,EL DARIEN,-75.180000000000007,4.2800000000000002,1920,1993,1,1,47.4,,293.4,262.2,243.9,60.3,109.5,71.6,280.6,216.8,201.2,89.4,1940.7
TOLIMA,IBAGUE,21210160,EL DARIEN,-75.180000000000007,4.2800000000000002,1920,1994,1,1,137.6,111.2,212.2,360.9,353.5,156.2,146.2,69.0,101.3,214.3,,103.6,2128.4
TOLIMA,IBAGUE,21210160,EL DARIEN,-75.180000000000007,4.2800000000000002,1920,1995,1,1,17.6,60.3,212.7,270.1,232.9,166.2,313.3,106.3,190.4,102.7,100.0,112.4,1884.9
TOLIMA,IBAGUE,21210160,EL DARIEN,-75.180000000000007,4.2800000000000002,1920,1996,1,1,99.6,185.5,319.3,,331.2,211.3,91.1,142.7,227.1,229.0,210.5,134.9,2483.7
TOLIMA,IBAGUE,21210160,EL DARIEN,-75.180000000000007,4.2800000000000002,1920,1997,1,1,178.3,203.2,136.5,275.5,184.4,197.6,.0,6.6,211.7,146.7,155.6,21.3,1717.4
TOLIMA,IBAGUE,21210160,EL DARIEN,-75.180000000000007,4.2800000000000002,1920,1998,1,1,44.3,103.0,192.7,277.1,263.9,64.1,225.0,263.5,299.5,148.3,173.5,240.5,2295.4
TOLIMA,IBAGUE,21210160,EL DARIEN,-75.180000000000007,4.2800000000000002,1920,1999,1,1,244.0,181.3,200.7,271.4,177.1,247.0,49.9,52.0,266.5,228.1,173.0,212.3,2303.3
TOLIMA,IBAGUE,21210160,EL DARIEN,-75.180000000000007,4.2800000000000002,1920,2000,1,1,182.8,325.3,180.2,224.6,347.3,348.3,104.7,239.6,438.5,215.0,138.8,122.7,2867.8
TOLIMA,IBAGUE,21210160,EL DARIEN,-75.180000000000007,4.2800000000000002,1920,2001,1,1,137.0,55.5,96.0,206.4,340.2,47.2,186.2,27.6,212.0,84.8,106.9,85.0,1584.8
TOLIMA,IBAGUE,21210160,EL DARIEN,-75.180000000000007,4.2800000000000002,1920,2002,1,1,37.0,67.9,243.6,262.3,96.2,149.3,219.8,74.0,169.4,235.1,103.3,107.5,1765.4
TOLIMA,IBAGUE,21210160,EL DARIEN,-75.180000000000007,4.2800000000000002,1920,2003,1,1,35.4,100.3,249.1,283.0,221.3,195.9,168.8,135.4,168.6,*,,,1557.8
TOLIMA,IBAGUE,21210160,EL DARIEN,-75.180000000000007,4.2800000000000002,1920,2004,1,1,165.5,197.1,134.3,235.8,343.8,42.4,225.9,69.5,263.9,285.1,112.2,44.7,2120.2
TOLIMA,IBAGUE,21210160,EL DARIEN,-75.180000000000007,4.2800000000000002,1920,2005,1,1,167.2,*,,253.0,655.0,568.0,177.4,111.0,289.0,423.0,293.0,189.0,3125.6
TOLIMA,IBAGUE,21210160,EL DARIEN,-75.180000000000007,4.2800000000000002,1920,2006,1,1,98.0,135.0,210.0,239.0,154.0,74.0,20.0,26.0,111.0,116.0,159.0,199.0,1541.0
TOLIMA,IBAGUE,21210160,EL DARIEN,-75.180000000000007,4.2800000000000002,1920,2007,1,1,18.0,15.0,144.0,117.0,184.0,44.0,170.0,143.0,44.0,151.0,180.0,112.0,1322.0
TOLIMA,IBAGUE,21210160,EL DARIEN,-75.180000000000007,4.2800000000000002,1920,2008,1,1,249.0,101.0,137.0,323.0,335.0,329.0,159.0,223.0,136.0,99.0,158.0,187.0,2436.0
TOLIMA,IBAGUE,21210160,EL DARIEN,-75.180000000000007,4.2800000000000002,1920,2009,1,1,134.0,94.0,288.0,248.9,98.0,175.0,25.0,27.0,18.0,,,,1107.9
TOLIMA,IBAGUE,21210160,EL DARIEN,-75.180000000000007,4.2800000000000002,1920,2010,1,1,35.0,,,,,244.5,340.3,98.2,269.3,179.0,105.3,96.0,1367.6
TOLIMA,IBAGUE,21210160,EL DARIEN,-75.180000000000007,4.2800000000000002,1920,2011,1,1,25.5,56.5,,,,,,,,,,,82.0
TOLIMA,IBAGUE,21210160,EL DARIEN,-75.180000000000007,4.2800000000000002,1920,MEDIO,S,,102.5,116.7,192.7,267.3,262.7,178.6,142.3,127.0,214.1,209.8,164.0,122.7,2100.4
TOLIMA,IBAGUE,21210160,EL DARIEN,-75.180000000000007,4.2800000000000002,1920,MAXIM,OS,,249.0,325.3,319.3,382.3,655.0,568.0,340.3,287.3,438.5,496.6,293.0,240.5,655.0
TOLIMA,IBAGUE,21210160,EL DARIEN,-75.180000000000007,4.2800000000000002,1920,MINIM,OS,,17.6,15.0,74.1,117.0,96.2,41.6,0.0,6.6,18.0,84.8,78.1,21.3,0.0
TOLIMA,IBAGUE,21210120,LA ESMERALDA,-75.140000000000001,4.29,1965,1982,1,1,,,,,,19.8,34.1,.7,187.8,511.7,197.8,128.9,1080.8
TOLIMA,IBAGUE,21210120,LA ESMERALDA,-75.140000000000001,4.29,1965,1983,1,1,21.2,170.4,175.9,506.4,193.6,54.7,176.9,20.2,220.3,272.6,90.8,235.1,2138.1
TOLIMA,IBAGUE,21210120,LA ESMERALDA,-75.140000000000001,4.29,1965,1984,1,1,190.7,385.4,239.3,217.8,356.6,395.1,255.0,250.3,374.5,292.5,312.7,185.2,3455.1
TOLIMA,IBAGUE,21210120,LA ESMERALDA,-75.140000000000001,4.29,1965,1985,1,1,66.7,54.1,247.5,251.2,294.7,90.1,91.1,,492.0,263.4,168.0,89.2,2422.7
TOLIMA,IBAGUE,21210120,LA ESMERALDA,-75.140000000000001,4.29,1965,1986,1,1,167.9,275.9,196.6,362.8,236.1,239.6,29.4,233.5,182.0,245.3,288.4,83.8,2541.3
TOLIMA,IBAGUE,21210120,LA ESMERALDA,-75.140000000000001,4.29,1965,1987,1,1,68.8,106.8,87.6,184.6,256.5,36.0,58.2,117.8,196.9,181.9,176.3,103.2,1574.6
TOLIMA,IBAGUE,21210120,LA ESMERALDA,-75.140000000000001,4.29,1965,1988,1,1,81.4,110.3,145.5,344.1,256.2,217.5,152.7,344.9,240.6,201.7,373.0,147.8,2615.7
TOLIMA,IBAGUE,21210120,LA ESMERALDA,-75.140000000000001,4.29,1965,1989,1,1,135.6,114.7,251.1,197.6,201.1,115.5,56.8,106.2,167.9,137.7,102.8,110.5,1697.5
TOLIMA,IBAGUE,21210120,LA ESMERALDA,-75.140000000000001,4.29,1965,1990,1,1,140.5,220.4,136.1,178.9,119.0,49.0,77.1,58.9,89.6,231.6,111.4,95.4,1507.9
TOLIMA,IBAGUE,21210120,LA ESMERALDA,-75.140000000000001,4.29,1965,1991,1,1,50.1,130.7,106.3,149.5,145.9,111.8,78.1,89.2,130.1,100.6,166.1,110.7,1369.1
TOLIMA,IBAGUE,21210120,LA ESMERALDA,-75.140000000000001,4.29,1965,1992,1,1,56.3,56.1,25.1,39.8,,59.1,45.1,50.2,76.0,95.5,179.0,143.0,1029.7
TOLIMA,IBAGUE,21210120,LA ESMERALDA,-75.140000000000001,4.29,1965,1993,1,1,190.2,102.0,199.7,251.2,198.4,11.2,93.7,8.5,164.4,68.0,,16.3,1458.7
TOLIMA,IBAGUE,21210120,LA ESMERALDA,-75.140000000000001,4.29,1965,1994,1,1,195.2,94.7,153.5,234.1,283.6,81.1,124.7,6.6,75.6,67.1,53.2,93.8,1463.2
TOLIMA,IBAGUE,21210120,LA ESMERALDA,-75.140000000000001,4.29,1965,1995,1,1,11.0,36.0,136.1,167.3,43.0,41.9,119.5,80.6,122.5,71.1,49.5,106.0,984.5
TOLIMA,IBAGUE,21210120,LA ESMERALDA,-75.140000000000001,4.29,1965,1996,1,1,264.1,146.0,53.3,69.2,125.2,106.0,75.1,93.8,291.0,232.0,71.1,101.1,1627.9
TOLIMA,IBAGUE,21210120,LA ESMERALDA,-75.140000000000001,4.29,1965,1997,1,1,118.9,122.0,98.9,54.4,136.5,12.6,2.7,4.8,109.4,117.4,.0,17.6,795.2
TOLIMA,IBAGUE,21210120,LA ESMERALDA,-75.140000000000001,4.29,1965,1998,1,1,117.4,107.6,260.0,339.3,154.8,128.9,110.8,165.6,170.9,225.4,242.0,103.2,2125.9
TOLIMA,IBAGUE,21210120,LA ESMERALDA,-75.140000000000001,4.29,1965,1999,1,1,308.9,224.3,213.4,258.4,112.0,216.8,55.1,191.5,239.3,225.4,256.5,151.4,2453.0
TOLIMA,IBAGUE,21210120,LA ESMERALDA,-75.140000000000001,4.29,1965,2000,1,1,120.1,165.9,174.9,167.4,172.4,94.4,122.5,153.1,152.7,151.6,78.5,99.0,1652.5
TOLIMA,IBAGUE,21210120,LA ESMERALDA,-75.140000000000001,4.29,1965,2001,1,1,105.7,82.4,193.9,123.5,257.4,117.2,25.2,45.7,48.9,99.6,144.3,55.8,1299.6
TOLIMA,IBAGUE,21210120,LA ESMERALDA,-75.140000000000001,4.29,1965,2002,1,1,,97.7,157.2,181.7,143.3,92.2,85.3,42.2,85.6,92.5,112.5,59.6,1207.9
TOLIMA,IBAGUE,21210120,LA ESMERALDA,-75.140000000000001,4.29,1965,2003,1,1,81.7,118.6,109.6,,178.6,28.5,26.2,65.8,27.0,241.1,,100.4,977.5
TOLIMA,IBAGUE,21210120,LA ESMERALDA,-75.140000000000001,4.29,1965,2004,1,1,149.2,196.4,132.6,109.9,181.9,57.8,86.6,118.9,90.3,278.8,300.8,146.1,1849.3
TOLIMA,IBAGUE,21210120,LA ESMERALDA,-75.140000000000001,4.29,1965,2005,1,1,192.5,184.4,184.4,200.8,272.2,103.2,99.3,191.4,121.1,225.3,161.8,146.0,2082.4
TOLIMA,IBAGUE,21210120,LA ESMERALDA,-75.140000000000001,4.29,1965,2006,1,1,131.0,57.0,284.0,196.0,169.0,209.5,74.0,194.0,394.0,313.0,281.0,210.6,2513.1
TOLIMA,IBAGUE,21210120,LA ESMERALDA,-75.140000000000001,4.29,1965,2007,1,1,84.0,23.0,443.0,252.0,236.0,230.0,159.0,265.0,233.0,199.0,214.0,196.0,2534.0
TOLIMA,IBAGUE,21210120,LA ESMERALDA,-75.140000000000001,4.29,1965,2008,1,1,113.0,80.0,158.0,350.0,127.0,214.0,239.0,281.0,114.0,376.0,378.0,284.0,2714.0
TOLIMA,IBAGUE,21210120,LA ESMERALDA,-75.140000000000001,4.29,1965,2009,1,1,466.0,351.0,275.0,158.0,110.0,159.0,123.0,219.0,209.0,408.0,328.0,33.0,2839.0
TOLIMA,IBAGUE,21210120,LA ESMERALDA,-75.140000000000001,4.29,1965,2010,1,1,82.0,254.0,282.0,168.0,127.0,274.0,303.0,259.0,152.0,,,,1901.0
TOLIMA,IBAGUE,21210120,LA ESMERALDA,-75.140000000000001,4.29,1965,2011,1,1,38.0,214.0,550.0,583.0,538.0,236.0,248.0,275.0,422.0,643.0,457.0,233.0,4437.0
TOLIMA,IBAGUE,21210120,LA ESMERALDA,-75.140000000000001,4.29,1965,2012,1,1,208.0,434.0,164.0,589.0,280.0,27.0,141.0,13.0,25.0,133.0,44.0,46.5,2104.5
TOLIMA,IBAGUE,21210120,LA ESMERALDA,-75.140000000000001,4.29,1965,MEDIO,S,,133.8,157.2,194.5,237.4,203.7,123.5,108.7,137.5,180.8,223.4,189.4,121.1,2011.0
